Date,Volume,Open,Low,High,Close,Close.adj
2016/5/4,4975782,48.29,47.95,48.81,48,48
2016/5/5,3915388,48,47.73,48.55,48.3,48.3
2016/5/6,7699126,48.29,47.1,49.19,47.2,47.2
2016/5/9,5648272,47.21,45,47.23,45.12,45.12
2016/5/10,4263072,45.1,44.8,45.69,44.89,44.89
2016/5/11,9960239,45.68,45.15,47.99,46.4,46.4
2016/5/12,6434559,45.88,42.68,45.88,44.91,44.91
2016/5/13,4470727,44.95,44.94,46.68,45.35,45.35
2016/5/16,6710844,45.38,45.31,46.9,46.8,46.8
2016/5/17,5590236,46.79,45.63,46.88,45.85,45.85
2016/5/18,4717196,45.29,44.03,45.29,44.33,44.33
2016/5/19,3613423,44.69,44.05,45.05,44.2,44.2
2016/5/20,2686222,43.9,43.51,44.47,44.39,44.39
2016/5/23,2734235,44.39,44.19,44.93,44.78,44.78
2016/5/24,3028939,44.66,43.86,44.84,44.07,44.07
2016/5/25,2414869,44.3,43.8,44.49,44.09,44.09
2016/5/26,3433123,44.2,43.19,44.38,43.76,43.76
2016/5/27,4882586,43.87,43.71,45.18,44.6,44.6
2016/5/30,2956947,44.6,44.18,44.66,44.3,44.3
2016/5/31,7161415,44.44,44.32,46.04,45.98,45.98
2016/6/1,6453096,38.01,37.51,38.1,37.69,45.73
2016/6/2,4578548,37.59,37.42,38,37.78,45.83
2016/6/3,9107570,37.85,37.58,38.37,38.37,46.55
2016/6/6,5490295,38.41,37.77,38.42,37.93,46.02
2016/6/7,4394887,37.94,37.46,38,37.73,45.77
2016/6/8,7131285,37.7,36.65,37.7,36.99,44.88
2016/6/13,5491778,36.44,35.9,36.77,35.9,43.55
2016/6/14,2934500,35.6,35.6,36.2,36,43.67
2016/6/15,5019064,35.35,35.35,36.79,36.53,44.32
2016/6/16,4703735,36.53,36.01,36.98,36.07,43.76
2016/6/17,4059099,36.2,35.98,36.58,36.18,43.89
2016/6/20,4000332,36.25,35.83,36.43,36.19,43.91
2016/6/21,4428801,36.47,36.15,36.5,36.25,43.98
2016/6/22,4673160,36.2,36.17,36.81,36.73,44.56
2016/6/23,3589967,36.73,36.22,36.89,36.37,44.12
2016/6/24,5359880,36.39,35.35,36.5,36.01,43.69
2016/6/27,4993101,35.61,35.61,36.57,36.52,44.31
2016/6/28,5099267,36.3,36.09,36.66,36.48,44.26
2016/6/29,4341340,36.77,36.21,36.77,36.35,44.1
2016/6/30,5143492,36.4,36.1,36.68,36.22,43.94
2016/7/1,7058897,36.32,36.21,36.95,36.65,44.46
2016/7/4,8169932,36.63,36.36,37.26,37.19,45.12
2016/7/5,6688492,37.25,36.76,37.35,36.98,44.86
2016/7/6,11423082,37.07,36.88,38.5,38.4,46.59
2016/7/7,11727946,38.38,38.11,39.21,38.51,46.72
2016/7/8,6088473,38.58,37.86,38.8,38.01,46.11
2016/7/11,6078129,38.09,37.67,38.57,37.74,45.79
2016/7/12,6984377,37.81,37.55,38.45,38.39,46.57
2016/7/13,10002263,38.45,38.12,39.5,38.91,47.21
2016/7/14,12943740,38.98,38.8,39.93,39.83,48.32
2016/7/15,12364619,39.83,39.7,41.39,40.58,49.23
2016/7/18,11015584,40.7,39.97,41.34,40.58,49.23
2016/7/19,7066533,40.4,39.66,40.4,39.91,48.42
2016/7/20,3779750,39.89,39.55,40.12,39.75,48.22
2016/7/21,5231795,39.82,39.43,40.1,39.5,47.92
2016/7/22,4935053,39.5,38.65,39.79,38.7,46.95
2016/7/25,4937746,38.79,38.42,39.33,39.1,47.44
2016/7/26,4574363,38.8,38.78,39.29,39.19,47.54
2016/7/27,8490116,39.3,36.7,39.3,37.2,45.13
2016/7/28,4029906,37.2,36.96,37.67,37.45,45.43
2016/7/29,3952154,37.46,36.9,37.78,37.6,45.62
2016/8/1,3088283,37.72,36.95,37.72,37.06,44.96
2016/8/2,2194743,37.1,37,37.3,37.19,45.12
2016/8/3,2147559,37.18,37,37.25,37.19,45.12
2016/8/4,2546906,37.19,36.71,37.19,37.09,45
2016/8/5,4781559,37.1,36.99,38.18,37.73,45.77
2016/8/8,3406211,37.45,37.4,37.93,37.8,45.86
2016/8/9,3663519,37.75,37.56,37.94,37.85,45.92
2016/8/10,3595623,37.78,37.45,37.88,37.47,45.46
2016/8/11,3519119,37.6,36.93,37.66,36.97,44.85
2016/8/12,3228268,37.15,36.78,37.33,37.27,45.22
2016/8/15,6723423,37.29,37.03,38.1,37.82,45.88
2016/8/16,5349593,37.81,37.75,38.19,38.06,46.17
2016/8/17,3857293,38,37.78,38.03,37.91,45.99
2016/8/18,3297031,37.89,37.72,38.06,37.8,45.86
2016/8/19,2938371,37.8,37.7,37.99,37.84,45.91
2016/8/22,3041765,37.86,37.44,37.99,37.45,45.43
2016/8/23,2537017,37.35,37.31,37.81,37.59,45.6
2016/8/24,4729091,37.62,37.62,38.18,38.09,46.21
2016/8/25,4483591,38.01,37.48,38.15,38.15,46.28
2016/8/26,5818618,38.63,37.93,38.7,37.98,46.08
2016/8/29,2960015,37.87,37.8,38.1,37.91,45.99
2016/8/30,4565550,38.2,38.14,38.65,38.17,46.31
2016/8/31,4134383,38.39,37.88,38.4,38.17,46.31
2016/9/1,5238979,38.39,38.25,38.57,38.25,46.4
2016/9/2,3228035,38.18,37.75,38.29,37.98,46.08
2016/9/5,2377541,38.07,37.84,38.18,37.9,45.98
2016/9/6,3636422,37.8,37.4,38.11,38.08,46.2
2016/9/7,3064810,38.08,37.85,38.14,37.89,45.97
2016/9/8,2450922,37.89,37.7,38.08,38.08,46.2
2016/9/9,2078254,38,37.88,38.09,37.94,46.03
2016/9/12,4437724,37.5,36.9,37.64,36.9,44.77
2016/9/13,1999657,37.03,36.65,37.16,36.83,44.68
2016/9/14,1761142,36.7,36.53,36.92,36.7,44.52
2016/9/19,1660593,36.72,36.72,37.19,36.94,44.82
2016/9/20,1197089,36.95,36.84,37.07,36.92,44.79
2016/9/21,1276432,36.94,36.71,36.99,36.88,44.74
2016/9/22,2036832,37.05,36.9,37.12,36.91,44.78
2016/9/23,1739142,37.08,36.7,37.08,36.71,44.54
2016/9/26,2675779,36.7,35.99,36.8,36,43.67
2016/9/27,1798960,36,35.6,36.13,36.01,43.69
2016/9/28,1248111,36.15,35.71,36.15,35.71,43.32
2016/9/29,1589875,35.86,35.73,35.94,35.78,43.41
2016/9/30,1603098,35.82,35.69,35.92,35.87,43.52
2016/10/10,4271426,35.89,35.76,36.3,36.3,44.04
2016/10/11,4708253,36.37,36.21,36.62,36.62,44.43
2016/10/12,4000716,36.41,36.4,36.95,36.9,44.77
2016/10/13,2440141,36.81,36.52,36.93,36.78,44.62
2016/10/14,2772150,36.78,36.35,36.79,36.6,44.4
2016/10/17,2550541,36.61,36.04,36.74,36.1,43.8
2016/10/18,3453778,36.11,36.02,36.65,36.65,44.46
2016/10/19,3434445,36.75,36.23,36.75,36.5,44.28
2016/10/20,2477585,36.49,36.3,36.55,36.4,44.16
2016/10/21,3202811,36.41,36.08,36.49,36.22,43.94
2016/10/24,3982719,36.13,36.05,36.44,36.28,44.01
2016/10/25,3583563,36.3,36.14,36.3,36.18,43.89
2016/10/26,9009699,36.19,36.1,36.98,36.78,44.62
2016/10/27,4060498,36.68,36.35,36.79,36.49,44.27
2016/10/28,5139692,36.47,36.06,36.5,36.1,43.8
2016/10/31,5391842,36.01,35.5,36.01,35.55,43.13
2016/11/1,8658188,35.4,35.33,35.58,35.58,43.17
2016/11/2,20820071,33.52,33.51,34.9,34.06,41.32
2016/11/3,22043170,33.65,33.04,33.75,33.34,40.45
2016/11/4,14609325,33.4,33.11,33.84,33.75,40.95
2016/11/7,12016784,33.49,33.41,33.99,33.82,41.03
2016/11/8,8846515,33.9,33.6,33.99,33.91,41.14
2016/11/9,13077133,33.91,33.77,34.37,34.18,41.47
2016/11/10,9925779,33.88,33.59,33.99,33.74,41.54
2016/11/11,9790782,33.66,33.56,34.22,33.96,41.81
2016/11/14,9125237,33.99,33.85,34.35,34.06,41.93
2016/11/15,6127770,34.1,33.8,34.22,33.98,41.84
2016/11/16,6705553,33.99,33.85,34.17,33.99,41.85
2016/11/17,5120532,34,33.67,34,33.76,41.57
2016/11/18,11749160,33.68,33.18,33.68,33.2,40.88
2016/11/21,15168521,33,32.69,33,32.73,40.3
2016/11/22,8880542,32.83,32.74,33.36,33.27,40.96
2016/11/23,8058509,33.3,33.21,33.48,33.21,40.89
2016/11/24,8332494,33.28,33.2,33.59,33.27,40.96
2016/11/25,7053754,33.27,32.74,33.3,33.29,40.99
2016/11/28,23239004,33.29,33.29,35.49,34.58,42.58
2016/11/29,18440995,34.25,34.22,34.75,34.24,42.16
2016/11/30,21041000,34.42,34.24,35.3,34.98,43.07
2016/12/1,21252829,35,35,35.98,35.71,43.97
2016/12/2,14153172,35.9,34.6,35.9,34.8,42.85
2016/12/5,13784929,34.51,34.51,35.8,35.01,43.1
2016/12/6,8515336,35.01,34.48,35.3,34.55,42.54
2016/12/7,6902144,34.58,34.57,35,34.7,42.72
2016/12/8,7481928,34.85,34.26,34.85,34.42,42.38
2016/12/9,6605947,34.25,34.2,34.56,34.39,42.34
2016/12/12,22238277,34.46,34.26,35.39,34.41,42.37
2016/12/13,11789182,34.4,33.5,34.65,34.19,42.09
2016/12/14,9384450,34.17,33.62,34.28,33.73,41.53
2016/12/15,9227115,33.61,33.55,34,33.73,41.53
2016/12/16,7701802,33.71,33.58,34.32,34.09,41.97
2016/12/19,6215634,34.11,33.91,34.46,34.03,41.9
2016/12/20,5222223,33.95,33.7,34.03,33.8,41.61
2016/12/21,5899923,33.9,33.87,34.27,34.14,42.03
2016/12/22,4844777,34.19,33.8,34.19,33.87,41.7
2016/12/23,5973446,33.81,33.8,34.25,33.86,41.69
2016/12/26,5421863,33.83,33.36,33.85,33.69,41.48
2016/12/27,4365547,33.59,33.53,33.83,33.6,41.37
2016/12/28,3581119,33.64,33.55,33.68,33.59,41.36
2016/12/29,11778404,33.6,33.58,34.35,34.34,42.28
2016/12/30,25691566,34.3,34.22,35.48,35.22,43.36
2017/1/3,17551208,35.43,35.28,36.18,35.45,43.65
2017/1/4,18245844,35.56,35.18,36.12,35.92,44.22
2017/1/5,12202739,35.85,35.46,36.31,35.84,44.13
2017/1/6,16222553,35.77,35.66,36.5,36.37,44.78
2017/1/9,12035739,36.3,35.52,36.33,35.83,44.11
2017/1/10,8934805,35.83,35.51,36.2,35.54,43.76
2017/1/11,7082485,35.41,35.36,35.79,35.48,43.68
2017/1/12,9870787,35.44,35.44,36.1,35.9,44.2
2017/1/13,12601821,35.79,34.88,36.09,34.88,42.94
2017/1/16,9905400,34.81,34.1,35.23,34.98,43.07
2017/1/17,7904310,34.96,34.69,35.3,35.1,43.22
2017/1/18,4112929,35.16,34.76,35.2,34.9,42.97
2017/1/19,3576110,34.9,34.71,35.01,34.81,42.86
2017/1/20,6550519,34.78,34.72,35.47,35.22,43.36
2017/1/23,5127208,35.21,35.17,35.66,35.3,43.46
2017/1/24,4073436,35.31,34.81,35.43,34.92,42.99
2017/1/25,4600004,34.92,34.9,35.43,35.29,43.45
2017/1/26,5827565,35.3,35.24,35.6,35.52,43.73
2017/2/3,3905980,35.3,35,35.49,35.15,43.28
2017/2/6,6981771,35.21,35.05,35.45,35.3,43.46
2017/2/7,6201365,35.3,34.86,35.3,34.96,43.04
2017/2/8,4548432,34.96,34.7,35.02,34.98,43.07
2017/2/9,5366971,34.97,34.91,35.18,35.01,43.1
2017/2/10,5636509,35,34.92,35.18,35.1,43.22
2017/2/13,7535580,35.11,34.86,35.29,35.17,43.3
2017/2/14,14244742,35.17,34.58,35.17,34.6,42.6
2017/2/15,11841598,34.6,34.1,34.62,34.13,42.02
2017/2/16,4888235,34.1,33.97,34.3,34.22,42.13
2017/2/17,8104116,34.19,33.85,34.29,33.87,41.7
2017/2/20,11548924,34.25,33.86,34.39,34.16,42.06
2017/2/21,12460140,34.28,34.19,34.77,34.65,42.66
2017/2/22,14554169,34.59,33.99,34.63,34.23,42.14
2017/2/23,7100636,34.2,33.98,34.24,34.24,42.16
2017/2/24,9385847,34.24,34.08,34.5,34.38,42.33
2017/2/27,9067178,34.2,33.93,34.35,34.08,41.96
2017/2/28,4492435,34.08,34.01,34.22,34.14,42.03
2017/3/1,5508855,34.17,34.03,34.35,34.23,42.14
2017/3/2,4991065,34.45,34.09,34.45,34.1,41.98
2017/3/3,5309780,34.01,34.01,34.24,34.13,42.02
2017/3/6,7840629,34.1,34.05,34.21,34.16,42.06
2017/3/7,8818291,34.2,34,34.3,34.3,42.23
2017/3/8,4216708,34.25,34.1,34.25,34.15,42.05
2017/3/9,18809932,34.15,33.18,34.15,33.32,41.02
2017/3/10,6766961,33.31,33.07,33.44,33.39,41.11
2017/3/13,6625508,33.3,33.18,33.74,33.57,41.33
2017/3/14,5559028,33.56,33.3,33.57,33.39,41.11
2017/3/15,5731087,33.33,33.12,33.55,33.44,41.17
2017/3/16,5516768,33.51,33.46,33.72,33.48,41.22
2017/3/17,6640559,33.48,33.2,33.51,33.23,40.91
2017/3/20,5098643,33.22,33.19,33.35,33.3,41
2017/3/21,4940872,33.36,33.22,33.49,33.43,41.16
2017/3/22,5458199,33.37,33.12,33.41,33.18,40.85
2017/3/23,6681064,33.18,33,33.29,33.07,40.72
2017/3/24,7533056,33.09,33.01,33.54,33.5,41.25
2017/3/27,5948019,33.5,33.27,33.61,33.31,41.01
2017/3/28,4346771,33.26,33.26,33.52,33.36,41.07
2017/3/29,5122215,33.36,33.07,33.48,33.08,40.73
2017/3/30,7732456,33.09,32.71,33.17,32.73,40.3
2017/3/31,4188501,32.73,32.72,32.91,32.86,40.46
2017/4/5,6003681,32.7,32.66,33.26,33.17,40.84
2017/4/6,9034103,33.2,33.1,33.68,33.56,41.32
2017/4/7,9911476,33.65,33.12,33.65,33.19,40.86
2017/4/10,6767160,33.22,32.74,33.31,32.8,40.38
2017/4/11,7093459,32.82,32.81,33.17,33.15,40.81
2017/4/12,4601760,33.2,32.84,33.2,32.85,40.44
2017/4/13,4861502,32.88,32.75,33.1,32.77,40.35
2017/4/14,4165869,32.75,32.67,32.94,32.8,40.38
2017/4/17,8431096,32.75,32,32.76,32.07,39.48
2017/4/18,5402303,32.07,31.7,32.19,31.73,39.07
2017/4/19,10956037,31.68,30.51,31.68,31.51,38.8
2017/4/20,5432422,31.45,31.12,31.59,31.58,38.88
2017/4/21,3378760,31.5,31.37,31.74,31.6,38.91
2017/4/24,5581321,31.45,31,31.58,31.48,38.76
2017/4/25,4370687,31.39,31.23,31.49,31.49,38.77
2017/4/26,4757505,31.4,31.32,31.76,31.73,39.07
2017/4/27,5789471,31.72,31.5,32.13,31.92,39.3
2017/4/28,2176838,31.92,31.79,31.99,31.91,39.29
2017/5/2,3886129,31.97,31.7,32.12,31.9,39.28
2017/5/3,4886218,31.68,31.23,31.91,31.31,38.55
2017/5/4,7976942,31.29,30.58,31.29,30.59,37.66
2017/5/5,4895115,30.6,30.48,30.88,30.48,37.53
2017/5/8,9977491,30.48,29.02,30.62,29.03,35.74
