Date,Volume,Open,Low,High,Close,Close.adj
2015/7/6,11742028,40.69,33.29,40.69,34.4,34.4
2015/7/7,2688329,32.68,30.96,32.68,30.96,30.96
2015/7/8,15646658,27.86,27.86,28.52,27.86,27.86
2015/7/9,11044589,26.1,26.1,30.65,30.65,30.65
2015/7/10,4211372,32,31.65,33.72,33.72,33.72
2015/7/13,2040305,36.97,36.02,36.97,36.97,37.09
2015/7/14,14413528,40,38.5,40.67,40.67,40.8
2015/7/15,7614997,39,36.6,39.86,36.6,36.72
2015/7/16,11070490,32.94,32.94,38.55,36.07,36.19
2015/7/17,8449815,36.02,35.71,39.49,38.85,38.98
2015/7/20,11081965,38.15,37.2,40.34,38.96,39.09
2015/7/21,10144934,38.5,37.29,42,40.56,40.69
2015/7/22,9645010,40.45,39,41.95,41.41,41.55
2015/7/23,8263660,40.9,40.68,45.55,45.55,45.7
2015/7/24,16229047,47.01,45.45,50.11,47,47.15
2015/7/27,9096748,45,42.3,48.79,42.3,42.44
2015/7/28,10370761,38.68,38.07,42.99,38.07,38.19
2015/7/29,12533341,39.48,34.3,40.5,40.37,40.5
2015/7/30,9072511,39,37.7,41.5,37.73,37.85
2015/7/31,6323034,37.5,35.8,38.98,36.88,37
2015/8/3,7063630,35,33.19,35.77,33.19,33.3
2015/8/4,7977855,33.55,32.51,36.51,36.51,36.63
2015/8/5,8527064,36.75,35.45,37.5,36.05,36.17
2015/8/6,4386471,35.01,34.1,36.01,34.89,35
2015/8/7,6406807,35.6,35.6,37.8,37.17,37.29
2015/8/10,7822279,37.51,37.28,40.89,40.58,40.71
2015/8/11,12095442,40.7,40.03,44.5,43.7,43.84
2015/8/12,8320210,42,40.3,43.19,40.8,40.93
2015/8/13,6811755,39.7,39,42,41.6,41.74
2015/8/14,6497098,42.3,41,42.5,41.11,41.24
2015/8/17,6390254,39.84,38.23,40.71,39.95,40.08
2015/8/18,6640375,39.96,35.96,40.68,35.96,36.08
2015/8/19,7868005,34.79,32.38,37.32,36.62,36.74
2015/8/20,4331016,35.5,34.03,36.78,34.4,34.51
2015/8/21,4897556,34.37,32.71,35.35,33.08,33.19
2015/8/24,3716017,31.6,29.77,31.6,29.77,29.87
2015/8/25,4707999,26.79,26.79,27.89,26.79,26.88
2015/8/26,6361262,27.08,24.28,28.78,25.5,25.58
2015/8/27,5690037,26.5,25.11,27.49,27.33,27.42
2015/8/28,6316581,28,27.01,29.85,29.56,29.66
2015/8/31,5324050,28.8,26.6,28.98,26.61,26.7
2015/9/1,3786329,26.49,23.95,26.49,23.95,24.03
2015/9/2,3926389,22.3,21.6,25.35,22.14,22.21
2015/9/7,5215930,23,22.85,24.35,24.3,24.38
2015/9/8,6339955,23.5,23.21,26.42,26.42,26.51
2015/9/9,8138200,26.35,26,28.1,27.53,27.62
2015/9/10,5235265,26.8,26.31,27.6,26.57,26.66
2015/9/11,3849489,26.36,26.36,27.5,26.82,26.91
2015/9/14,3965943,27.15,24.14,27.45,24.14,24.22
2015/9/15,5589834,23,21.73,23.58,21.74,21.81
2015/9/16,4796883,22.1,22,23.91,23.91,23.99
2015/9/17,6827188,24.77,23.65,25.5,23.85,23.93
2015/9/18,5256392,24.2,23.23,25,24.61,24.69
2015/9/21,8508559,23.9,23.68,27.07,27.07,27.16
2015/9/22,10805144,28,26.62,28.8,27.51,27.6
2015/9/23,8628146,26.95,26.56,28.5,27.76,27.85
2015/9/24,7564769,28.06,27.6,29.12,28.4,28.49
2015/9/25,6257566,28.25,25.8,28.45,26.22,26.31
2015/9/28,4719694,26.68,25.98,28,27.82,27.91
2015/9/29,4548026,27,26.46,27.43,26.93,27.02
2015/9/30,4749080,27.3,26.8,28.2,27.3,27.39
2015/10/8,6521665,28.5,28.01,29.32,29.1,29.2
2015/10/9,4855128,29.1,28.61,29.47,29.12,29.22
2015/10/12,7723874,29.12,29.12,32.03,31.5,31.6
2015/10/13,9889558,31,30.89,34.65,34.65,34.76
2015/10/14,14586523,35.11,35.11,38.12,38.12,38.24
2015/10/15,14352130,38.3,37.19,41.7,40.3,40.43
2015/10/16,11699604,39.9,39.05,41,40.75,40.88
2015/10/19,12507519,39.92,39.41,42.86,39.6,39.73
2015/10/20,8301664,39.11,39.11,43.56,43.56,43.7
2015/10/21,24587890,46.99,42,47.92,44.1,44.24
2015/10/22,24451607,44,43,48.51,48.51,48.67
2015/10/23,24416652,50.01,46.85,50.4,48.07,48.23
2015/10/26,17598733,47.07,43.26,47.07,43.39,43.53
2015/10/27,15736842,42.95,42.5,47.73,47.73,47.89
2015/10/28,13015580,48,43.3,48,43.96,44.1
2015/10/29,10034604,44,42.9,45.48,43.72,43.86
2015/10/30,15037109,44.12,41.77,47.98,45.45,45.6
2015/11/2,27189663,43.17,43.08,50,49.72,49.88
2015/11/3,19815137,49.69,47.08,51.58,48.49,48.65
2015/11/4,19733110,48.15,47.55,53.34,53.34,53.51
2015/11/5,22836324,53.97,52.98,58.07,56,56.18
2015/11/6,15946003,55.1,55.1,58.3,57.28,57.47
2015/11/9,17602820,56.25,52.8,56.97,55.25,55.43
2015/11/10,16170513,55.16,51.67,55.16,53.45,53.62
2015/11/11,16810677,52.39,50.91,55.3,53.9,54.08
2015/11/12,13873007,53,51,53.2,51.1,51.27
2015/11/13,10430971,50.51,49.01,52.37,49.15,49.31
2015/11/16,8246994,48.84,46,49.79,49.32,49.48
2015/11/17,9628123,50.16,47.7,51.45,47.8,47.96
2015/11/18,7964829,48,47.01,50,47.96,48.12
2015/11/19,9161331,48.2,47.4,50,50,50.16
2015/11/20,8578685,50.19,48.42,50.8,48.88,49.04
2015/11/23,7688470,48.51,47.26,49.9,48.14,48.3
2015/11/24,9645369,48.43,47.7,50.2,50.2,50.36
2015/11/25,12635378,49.58,49.06,52.9,51.69,51.86
2015/11/26,9424063,51.23,49.01,52.8,49.05,49.21
2015/11/27,10593326,48.33,44.15,48.33,44.15,44.29
2015/11/30,7679667,44,40.01,44.5,43.6,43.74
2015/12/1,5047071,43.02,41.3,43.8,41.97,42.11
2015/12/2,5641937,42.3,40.5,43.65,43,43.14
2015/12/3,5880438,43,42.5,44.48,43.9,44.04
2015/12/4,8227685,44.04,41.58,44.28,42.3,42.44
2015/12/7,5160269,42.48,42.02,43.49,43.21,43.35
2015/12/8,5750439,42.6,41,42.6,41.78,41.92
2015/12/9,4310865,41.32,40.8,42.11,41.11,41.24
2015/12/10,7905720,41.1,41.02,43.28,42.64,42.78
2015/12/11,4414090,42.4,41.18,42.4,41.46,41.6
2015/12/14,5563262,40,39.5,41.85,41.64,41.78
2015/12/15,4330451,41.56,41.22,42.5,41.98,42.12
2015/12/16,4920220,42.2,42.1,43.45,42.13,42.27
2015/12/17,9443178,42.6,42.6,45.6,45.18,45.33
2015/12/18,6737919,44.75,43.4,45.04,43.87,44.01
2015/12/21,4174179,43.59,43.05,44.4,44.05,44.19
2015/12/22,4167160,44.09,43.9,44.88,44.19,44.33
2015/12/23,8322520,45.02,44.3,46.25,44.5,44.65
2015/12/24,5767873,43.13,41.57,43.9,42.76,42.9
2015/12/25,3511248,42.55,41.9,43.2,42.21,42.35
2015/12/28,4129936,42.23,41.6,43.3,41.6,41.74
2015/12/29,4215973,41.11,40,41.5,41.25,41.38
2015/12/30,3480915,41.39,40.58,41.5,41.2,41.33
2015/12/31,4320566,41.21,39.6,41.4,39.6,39.73
2016/1/4,4192719,39.5,35.64,39.5,35.64,35.76
2016/1/5,5398663,32.3,32.08,35.21,33.26,33.37
2016/1/6,5383051,33.6,32.8,34.88,34.66,34.77
2016/1/7,1416100,33.9,31.19,33.9,31.19,31.29
2016/1/8,4997160,31.7,28.66,32.32,30.75,30.85
2016/1/11,4990384,29.04,27.68,30.5,27.68,27.77
2016/1/12,5057262,27.3,27.24,28.98,28.74,28.83
2016/1/13,4018771,29.09,27,29.3,27,27.09
2016/1/14,5374738,26,25.8,29.7,29.7,29.8
2016/1/15,8802324,29.94,29.09,31.38,30,30.1
2016/1/18,6739960,29.15,29.14,31.9,31.36,31.46
2016/1/19,7404863,31.2,30.28,32,31.93,32.03
2016/1/20,5476076,31.01,30.3,31.65,30.6,30.7
2016/1/21,5291415,29.95,29.5,31.64,29.67,29.77
2016/1/22,4234211,30.19,29,30.47,30.12,30.22
2016/1/25,3757331,30.59,30.06,31.11,30.6,30.7
2016/1/26,4061714,30,27.54,30,27.54,27.63
2016/1/27,4099507,27.55,25.3,28.16,27.75,27.84
2016/1/28,2951394,27.2,25.73,27.55,25.8,25.88
2016/1/29,3163651,26,26,27.75,27.3,27.39
2016/2/1,2731964,27.2,26.18,27.3,26.8,26.89
2016/2/2,3853590,26.85,26.85,28.25,27.89,27.98
2016/2/3,3365438,27.39,26.6,28.18,28,28.09
2016/2/4,4283764,27.8,27.8,29.48,28.66,28.75
2016/2/5,2595590,28.66,27.82,29,28.08,28.17
2016/2/15,2465123,26.68,26.52,28,27.6,27.69
2016/2/16,5932759,27.99,27.7,30.36,30.36,30.46
2016/2/17,5778998,30.2,29.56,30.43,30.33,30.43
2016/2/18,5535722,30.49,29.8,31.37,29.9,30
2016/2/19,3989590,29.6,29.6,30.67,30.35,30.45
2016/2/22,4064981,30.71,30.4,31.2,30.85,30.95
2016/2/23,4154867,30.51,29.68,30.68,30.12,30.22
2016/2/24,5419777,30.6,29.7,31,30.99,31.09
2016/2/25,5469060,30.9,27.89,30.9,27.89,27.98
2016/2/26,3925985,28.5,25.6,28.5,26.7,26.79
2016/2/29,3477126,26.35,24.03,26.52,24.11,24.19
2016/3/1,2727688,24,23,25.4,24.11,24.19
2016/3/2,3755357,24.5,24.45,25.8,25.62,25.7
2016/3/3,4019504,25.35,25.3,26.6,25.44,25.52
2016/3/4,3357977,24.98,23.56,25.47,24.19,24.27
2016/3/7,2929718,24.5,24.4,25.75,25.08,25.16
2016/3/8,3850903,24.85,23.28,25.5,25.43,25.51
2016/3/9,2564039,24.49,24.2,25.2,24.54,24.62
2016/3/10,2034956,24.25,24.25,24.99,24.32,24.4
2016/3/11,9263979,24,23.51,26.75,26.75,26.84
2016/3/14,10681022,27,26.66,28.6,27.8,27.89
2016/3/15,5735497,27.53,26.76,27.56,26.8,26.89
2016/3/16,4817326,27.33,25.86,27.6,26.15,26.24
2016/3/17,10028706,25.01,25.01,28.31,27.81,27.9
2016/3/18,10412388,27.5,27.36,29.48,28.95,29.04
2016/3/21,9279805,29.2,28.61,29.77,29.75,29.85
2016/3/22,6442792,29.23,28.88,29.77,29.06,29.16
2016/3/23,11807874,29.1,29.01,30.99,29.88,29.98
2016/3/24,10406182,29.1,28.5,29.47,28.6,28.69
2016/3/25,6338296,28.38,27.81,28.87,28.29,28.38
2016/3/28,8303353,28.67,27.88,29,28.1,28.19
2016/3/29,6898156,27.95,26.36,28.1,26.9,26.99
2016/3/30,8294994,27.29,27.15,28.25,28.12,28.21
2016/3/31,15251121,28.58,28.08,29.62,28.61,28.7
2016/4/1,18902443,28.31,28.3,30.18,29.8,29.9
2016/4/5,16493415,29.61,28.98,30.62,30.37,30.47
2016/4/6,10931514,30,29.51,30.71,30.3,30.4
2016/4/7,13817288,30.65,29.6,31.65,29.82,29.92
2016/4/8,9295835,29.32,29.03,30.41,30.25,30.35
2016/4/11,14511403,30.61,29.89,31,30.4,30.5
2016/4/12,8269932,30.01,28.8,30.13,29.39,29.49
2016/4/13,13034025,29.52,29.52,31.19,30.43,30.53
2016/4/14,10967849,31.58,31.2,33.47,33.47,33.58
2016/4/15,27371033,35,32.58,35.5,32.65,32.76
2016/4/18,13775405,31.95,30.8,31.95,31.03,31.13
2016/4/19,9851162,31.15,30.4,31.48,30.71,30.81
2016/4/20,16015754,30.59,27.64,31.19,27.98,28.07
2016/4/21,8501113,28.08,27.1,28.18,27.14,27.23
2016/4/22,8132399,26.99,26.51,27.7,27.7,27.79
2016/4/25,6598847,27.53,26.55,27.53,27.12,27.21
2016/4/26,5484315,27.17,26.93,27.71,27.67,27.76
2016/4/27,8247942,27.5,26.91,27.68,27.05,27.14
2016/4/28,7684173,27.18,26.05,27.6,27.37,27.46
2016/4/29,4795798,27.05,26.72,27.23,26.79,26.88
2016/5/3,7472335,26.82,26.18,27.76,27.72,27.81
2016/5/4,7530269,27.59,27.5,28.31,27.72,27.81
2016/5/5,5687742,27.53,27.53,28.2,28.06,28.15
2016/5/6,10183470,28.2,26.8,28.75,26.85,26.94
2016/5/9,6229205,26.35,24.81,26.44,25.01,25.09
2016/5/10,3249967,25.05,24.87,25.32,25.1,25.18
2016/5/11,3161081,25.51,24.82,25.65,24.95,25.03
2016/5/12,4380554,24.48,23.85,25.53,25.17,25.25
2016/5/13,3247434,25,24.68,25.42,24.83,24.91
2016/5/16,6613977,24.69,24.68,27.31,26.05,26.14
2016/5/17,6217023,26.06,25.5,26.2,25.9,25.98
2016/5/18,6588963,25.79,24.11,25.79,24.49,24.57
2016/5/19,8005311,24.3,24.25,25.48,24.89,24.97
2016/5/20,8595241,24.32,23.93,24.75,24.72,24.8
2016/5/23,10791025,24.92,24.82,25.48,25.32,25.4
2016/5/24,9770444,25.3,24.39,25.3,24.66,24.74
2016/5/25,19523455,24.97,24.85,25.88,25.29,25.37
2016/5/26,18836812,24.89,23.82,24.93,24.86,24.94
2016/5/27,23649760,24.5,24.43,25.56,25.26,25.34
2016/5/30,17523860,24.75,24.2,25.06,24.66,24.74
2016/5/31,26724431,24.76,24.66,26.55,26.38,26.47
2016/6/1,23465235,26.51,26.16,27.05,26.48,26.57
2016/6/2,18510262,26.59,26.41,27.13,27,27.09
2016/6/3,28720198,27,26.86,27.98,27.82,27.91
2016/6/6,18076989,27.89,27.06,27.98,27.23,27.32
2016/6/7,12878957,27.18,26.6,27.32,27.07,27.16
2016/6/8,13736329,26.89,26.7,27.44,27.02,27.11
2016/6/13,19100408,26.41,24.32,26.5,24.32,24.4
2016/6/14,14168567,23.89,23.38,24.25,23.8,23.88
2016/6/15,12329717,23.33,23.31,24.9,24.58,24.66
2016/6/16,12591463,24.95,24,24.98,24.14,24.22
2016/6/17,9082029,24.3,24.16,24.81,24.35,24.43
2016/11/7,2313419,26.72,26.72,26.72,26.72,26.88
2016/11/8,50202738,27.6,27.24,28.99,28.62,28.79
2016/11/9,27704641,27.82,27.03,28.26,27.88,28.04
2016/11/10,35861507,28.16,27.51,30.58,29.82,29.99
2016/11/11,23822520,29.7,28.3,29.7,28.8,28.97
2016/11/14,14893727,28.5,28.08,29.1,28.23,28.39
2016/11/15,11916356,28.12,28.1,28.86,28.71,28.88
2016/11/16,12907829,28.74,28.44,29.4,28.47,28.64
2016/11/17,10468637,28.13,27.65,28.3,27.69,27.85
2016/11/18,6433818,27.75,27.62,28.05,27.7,27.86
2016/11/21,13643332,27,26.65,27.29,26.74,26.9
2016/11/22,9062270,26.81,26.8,27.25,27.06,27.22
2016/11/23,11119091,27.09,27.09,27.97,27.27,27.43
2016/11/24,6945624,27.13,26.66,27.16,26.69,26.85
2016/11/25,8254102,26.68,25.5,26.71,26.45,26.6
2016/11/28,4626626,26.36,26.2,26.68,26.37,26.52
2016/11/29,21895875,26.2,24.61,26.25,25,25.15
2016/11/30,8625607,24.85,24.82,25.48,25.15,25.3
2016/12/1,5799389,24.97,24.8,25.29,25.22,25.37
2016/12/2,8140047,25.1,24,25.15,24.37,24.51
2016/12/5,6525493,24.2,24.08,25,24.65,24.79
2016/12/6,5888628,24.55,24.03,24.95,24.44,24.58
2016/12/7,19312346,24.4,24.37,26.88,26.88,27.04
2016/12/8,41653641,27.6,26.16,27.88,26.27,26.42
2016/12/9,26971346,25.69,25.6,26.95,26.41,26.56
2016/12/12,23258448,25.8,23.77,25.86,23.9,24.04
2016/12/13,11300290,23.58,23.28,24.11,23.8,23.94
2016/12/14,25658844,23.47,22.27,23.55,22.79,22.92
2016/12/15,30746623,22.66,22.66,24.15,23.81,23.95
2016/12/16,15809634,23.56,23.38,23.96,23.66,23.8
2016/12/19,10040306,23.69,23.21,23.69,23.42,23.56
2016/12/20,14181761,23.35,23.31,24.32,23.69,23.83
2016/12/21,10867863,23.78,23.58,24.05,23.98,24.12
2016/12/22,8460173,23.88,23.42,23.89,23.62,23.76
2016/12/23,9898955,23.65,23.4,24.09,23.46,23.6
2016/12/26,10685051,23.13,22.52,23.77,23.76,23.9
2016/12/27,6729002,23.58,23.48,23.77,23.55,23.69
2016/12/28,5634788,23.76,23.23,23.76,23.31,23.45
2016/12/29,4685732,23.29,23.11,23.53,23.14,23.27
2016/12/30,5243574,23.2,22.82,23.27,22.98,23.11
2017/1/3,5299550,23.02,22.96,23.5,23.33,23.47
2017/1/4,7593237,23.33,23.19,23.78,23.64,23.78
2017/1/5,6073108,23.66,23.43,23.79,23.54,23.68
2017/1/6,6881118,23.5,22.97,23.55,23.03,23.16
2017/1/9,4719200,22.98,22.82,23.24,23.24,23.38
2017/1/10,9804510,23.2,23.1,23.75,23.17,23.31
2017/1/11,7704037,23.16,22.6,23.18,22.81,22.94
2017/1/12,4634050,22.81,22.53,22.93,22.53,22.66
2017/1/13,7367112,22.4,21.82,22.57,21.83,21.96
2017/1/16,10368762,21.83,19.65,21.84,20.22,20.34
2017/1/17,7688926,20.13,19.51,20.77,20.57,20.69
2017/1/18,4493451,20.31,20,20.4,20,20.12
2017/1/19,4985828,19.89,19.7,20.35,20,20.12
2017/1/20,5950130,19.82,19.82,20.53,20.41,20.53
2017/1/23,5385393,20.39,20.3,20.58,20.38,20.5
2017/1/24,5383411,20.3,20.04,20.52,20.1,20.22
2017/1/25,3464696,20.01,20,20.3,20.17,20.29
2017/1/26,3406644,20.21,20.19,20.35,20.28,20.4
2017/2/3,2656557,20.33,20,20.36,20.13,20.25
2017/2/6,5591490,20.17,20.15,20.66,20.63,20.75
2017/2/7,5402687,20.61,20.32,20.7,20.56,20.68
2017/2/8,5209314,20.55,20.38,20.8,20.75,20.87
2017/2/9,5825735,20.73,20.65,21.06,20.85,20.97
2017/2/10,5438079,20.75,20.51,20.84,20.55,20.67
2017/2/13,10526057,20.5,20.45,22.61,22.61,22.74
2017/2/14,12518915,22.35,21.9,22.53,22.11,22.24
2017/2/15,16289405,22.15,21.98,22.84,22.02,22.15
2017/2/16,6580524,21.75,21.5,21.98,21.92,22.05
2017/2/17,9701462,21.8,21.75,22.62,21.92,22.05
2017/2/20,8061750,21.92,21.79,22.47,22.29,22.42
2017/2/21,12153250,22.32,22.1,23.45,22.76,22.89
2017/2/22,7578794,22.51,22.2,22.65,22.34,22.47
2017/2/23,5504537,22.31,22,22.48,22.25,22.38
2017/2/24,5334242,22.29,22.13,22.65,22.41,22.54
2017/2/27,5634002,22.4,21.87,22.4,21.9,22.03
2017/2/28,3543202,22.01,21.76,22.06,22.04,22.17
2017/3/1,3517163,22.04,21.9,22.18,21.96,22.09
2017/3/2,4202149,22,21.81,22.14,21.89,22.02
2017/3/3,4769290,21.79,21.75,22.14,22.12,22.25
2017/3/6,6360661,22.2,22.16,22.68,22.45,22.58
2017/3/7,5371435,22.44,22.32,22.67,22.6,22.73
2017/3/8,4512225,22.6,22.22,22.67,22.32,22.45
2017/3/9,3831590,22.19,22.11,22.44,22.14,22.27
2017/3/10,7045825,22.13,22.08,22.95,22.48,22.61
2017/3/13,4239537,22.48,22.08,22.52,22.37,22.5
2017/3/14,6051647,22.4,22.28,22.78,22.41,22.54
2017/3/15,4399690,22.29,22,22.3,22.1,22.23
2017/3/16,4293446,22.12,22.12,22.45,22.26,22.39
2017/3/17,7678801,22.21,21.92,22.48,21.95,22.08
2017/3/20,8326644,21.75,21.26,21.9,21.46,21.59
2017/3/21,4527623,21.45,21.17,21.58,21.29,21.41
2017/3/22,5082098,21.28,20.77,21.28,21.02,21.14
2017/3/23,4945870,21,20.75,21.39,21.18,21.3
2017/3/24,4224059,21.17,21.04,21.36,21.22,21.34
2017/3/27,3509179,21.25,21.07,21.47,21.08,21.2
2017/3/28,5274968,21.03,21.02,21.5,21.26,21.38
2017/3/29,4680359,21.3,20.87,21.41,20.91,21.03
2017/3/30,6521948,20.78,19.91,20.9,20.09,20.21
2017/3/31,3804868,20.18,20.12,20.48,20.29,20.41
